image_path,relative_path,filename,species_id,species_name,common_name,family,tracking_id,fish_id,width,height,aspect_ratio,channels,mode,format,file_size_bytes,md5,is_duplicate,split
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402417135_11829.png,raw\images\species_10\fish_004402417135_11829.png,fish_004402417135_11829.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402417135,11829,95,82,1.159,3,RGB,PNG,13036,d9d1926ed7e0cc886294bf5b84d94e3a,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402417135_11932.png,raw\images\species_10\fish_004402417135_11932.png,fish_004402417135_11932.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402417135,11932,92,81,1.136,3,RGB,PNG,12041,c241ceeefe0dcb0660da3d088379e3d3,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003953206451_13031.png,raw\images\species_10\fish_003953206451_13031.png,fish_003953206451_13031.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3953206451,13031,95,75,1.267,3,RGB,PNG,14167,cf6cdcbf79a967848e9cb57fff4b8410,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478765350_11891.png,raw\images\species_10\fish_003478765350_11891.png,fish_003478765350_11891.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478765350,11891,86,91,0.945,3,RGB,PNG,13375,24cb5b338ef9bea690f42e3353789104,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478765350_11940.png,raw\images\species_10\fish_003478765350_11940.png,fish_003478765350_11940.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478765350,11940,90,99,0.909,3,RGB,PNG,14720,5edd271e63320d004bca08b3bc60546a,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478765350_21398.png,raw\images\species_10\fish_003478765350_21398.png,fish_003478765350_21398.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478765350,21398,85,100,0.85,3,RGB,PNG,13589,4fa44e5cb8fa5de6cb4e40fd8cb3312f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478845350_11833.png,raw\images\species_10\fish_003478845350_11833.png,fish_003478845350_11833.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478845350,11833,107,80,1.337,3,RGB,PNG,15018,94b2bcf5a897dce52549ad7cff522f10,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478845350_11980.png,raw\images\species_10\fish_003478845350_11980.png,fish_003478845350_11980.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478845350,11980,104,75,1.387,3,RGB,PNG,13620,922907da66d0fd86a76106367bb67982,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478845350_11985.png,raw\images\species_10\fish_003478845350_11985.png,fish_003478845350_11985.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478845350,11985,107,74,1.446,3,RGB,PNG,13967,37befaec98a1312e4718c32eb4d3623c,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478845350_12003.png,raw\images\species_10\fish_003478845350_12003.png,fish_003478845350_12003.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478845350,12003,107,75,1.427,3,RGB,PNG,14152,7acae40403ff4d35d899b59f654c6b07,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003953366451_11955.png,raw\images\species_10\fish_003953366451_11955.png,fish_003953366451_11955.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3953366451,11955,99,80,1.238,3,RGB,PNG,14659,11655c5b0d5b230b5fe3239c2036c1f0,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003953366451_11968.png,raw\images\species_10\fish_003953366451_11968.png,fish_003953366451_11968.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3953366451,11968,103,85,1.212,3,RGB,PNG,15999,1f20884f814abcc57135022ff12d1b4f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003953366451_12004.png,raw\images\species_10\fish_003953366451_12004.png,fish_003953366451_12004.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3953366451,12004,99,84,1.179,3,RGB,PNG,15278,ccd52132aec957aa14ddee418237d027,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003953366451_12010.png,raw\images\species_10\fish_003953366451_12010.png,fish_003953366451_12010.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3953366451,12010,99,84,1.179,3,RGB,PNG,15149,e285f29d2dffbb69e9024d1a64306fe0,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003953366451_12911.png,raw\images\species_10\fish_003953366451_12911.png,fish_003953366451_12911.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3953366451,12911,99,83,1.193,3,RGB,PNG,15150,dd030aa674ce3a6cf74061263dcc7bd5,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003953366451_13640.png,raw\images\species_10\fish_003953366451_13640.png,fish_003953366451_13640.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3953366451,13640,99,86,1.151,3,RGB,PNG,15363,5bcbb336af55ff1e05567e9a48c85e69,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478815350_11970.png,raw\images\species_10\fish_003478815350_11970.png,fish_003478815350_11970.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478815350,11970,112,88,1.273,3,RGB,PNG,14878,b1b5cc1e4e8a0b1045eeea754712d476,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478815350_11990.png,raw\images\species_10\fish_003478815350_11990.png,fish_003478815350_11990.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478815350,11990,119,99,1.202,3,RGB,PNG,16157,8abec714c55f1706e84c2ad66e141720,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_003478815350_12908.png,raw\images\species_10\fish_003478815350_12908.png,fish_003478815350_12908.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,3478815350,12908,116,96,1.208,3,RGB,PNG,15546,d52049f52f47c98eb8c4b2cf87ff612b,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402307135_11884.png,raw\images\species_10\fish_004402307135_11884.png,fish_004402307135_11884.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402307135,11884,108,84,1.286,3,RGB,PNG,15903,e98a358b8c663a82261da6e60c1a653c,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402307135_11962.png,raw\images\species_10\fish_004402307135_11962.png,fish_004402307135_11962.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402307135,11962,116,99,1.172,3,RGB,PNG,17075,b32f8ec506e6f3c4be84fc4f67b9c598,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402307135_11971.png,raw\images\species_10\fish_004402307135_11971.png,fish_004402307135_11971.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402307135,11971,111,83,1.337,3,RGB,PNG,16514,2081f21ea3121be7c63d5ad9660f8020,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402307135_11983.png,raw\images\species_10\fish_004402307135_11983.png,fish_004402307135_11983.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402307135,11983,111,92,1.207,3,RGB,PNG,14938,ffae733599656814d701f0b1a100ca69,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402307135_11984.png,raw\images\species_10\fish_004402307135_11984.png,fish_004402307135_11984.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402307135,11984,111,92,1.207,3,RGB,PNG,14841,f918d932d0b455891773615dc6dbc601,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402307135_11999.png,raw\images\species_10\fish_004402307135_11999.png,fish_004402307135_11999.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402307135,11999,104,85,1.224,3,RGB,PNG,15390,3766e8210f947f9d7429da865bc993ca,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402307135_12011.png,raw\images\species_10\fish_004402307135_12011.png,fish_004402307135_12011.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402307135,12011,108,80,1.35,3,RGB,PNG,15982,181c856e3b3909958f2c1dbd5233abfb,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402307135_12914.png,raw\images\species_10\fish_004402307135_12914.png,fish_004402307135_12914.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402307135,12914,107,90,1.189,3,RGB,PNG,16426,7aec6e89cde7af5574137188fb96b558,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402307135_13420.png,raw\images\species_10\fish_004402307135_13420.png,fish_004402307135_13420.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402307135,13420,112,90,1.244,3,RGB,PNG,15528,8e271c99fb7f52d0bb2c4a85ee690c39,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402207135_11847.png,raw\images\species_10\fish_004402207135_11847.png,fish_004402207135_11847.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402207135,11847,108,82,1.317,3,RGB,PNG,15973,456a05e3e192570ea04c34cc2a871b22,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402207135_11897.png,raw\images\species_10\fish_004402207135_11897.png,fish_004402207135_11897.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402207135,11897,83,81,1.025,3,RGB,PNG,12587,395dce0936a2b1bd48dcb9bbb8aa023f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402207135_11900.png,raw\images\species_10\fish_004402207135_11900.png,fish_004402207135_11900.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402207135,11900,92,84,1.095,3,RGB,PNG,14097,36cf9b289a43700f4395872a877157d0,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402207135_13475.png,raw\images\species_10\fish_004402207135_13475.png,fish_004402207135_13475.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402207135,13475,88,83,1.06,3,RGB,PNG,13369,c14a5ccd8c4e17e24acbd21e5c79fc0f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203506872_11882.png,raw\images\species_10\fish_004203506872_11882.png,fish_004203506872_11882.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203506872,11882,104,83,1.253,3,RGB,PNG,14599,b928356f8d5a3e9a88c637bb60d36954,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203506872_11893.png,raw\images\species_10\fish_004203506872_11893.png,fish_004203506872_11893.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203506872,11893,95,86,1.105,3,RGB,PNG,13881,cc5f15b308c20b55f43273cf89ef565e,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203506872_21508.png,raw\images\species_10\fish_004203506872_21508.png,fish_004203506872_21508.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203506872,21508,100,77,1.299,3,RGB,PNG,13035,13a4ee542123a0f9b7bc08829f7700d3,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402277135_11828.png,raw\images\species_10\fish_004402277135_11828.png,fish_004402277135_11828.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402277135,11828,115,84,1.369,3,RGB,PNG,14940,eced6c060b16200419e1fc793729d731,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402277135_11858.png,raw\images\species_10\fish_004402277135_11858.png,fish_004402277135_11858.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402277135,11858,115,86,1.337,3,RGB,PNG,16082,770dd9d9cb5d37ba439e9d81fa90787c,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402277135_11952.png,raw\images\species_10\fish_004402277135_11952.png,fish_004402277135_11952.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402277135,11952,112,85,1.318,3,RGB,PNG,15667,bc4fc90f16b048c1f4a046352aea5494,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402277135_11956.png,raw\images\species_10\fish_004402277135_11956.png,fish_004402277135_11956.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402277135,11956,104,83,1.253,3,RGB,PNG,13818,d32b8db8b4ea2c905800cb0e03b24bc4,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402277135_13767.png,raw\images\species_10\fish_004402277135_13767.png,fish_004402277135_13767.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402277135,13767,111,87,1.276,3,RGB,PNG,15412,5d63653f074ff4df54d3c1e32ece87a0,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004402277135_23201.png,raw\images\species_10\fish_004402277135_23201.png,fish_004402277135_23201.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4402277135,23201,107,87,1.23,3,RGB,PNG,14655,612efdf45f1b19d04448a85884e9cd61,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203426872_11836.png,raw\images\species_10\fish_004203426872_11836.png,fish_004203426872_11836.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203426872,11836,103,78,1.321,3,RGB,PNG,12549,42c0c7ed7f57c9b85dccf0f29a1bcd7b,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203426872_11917.png,raw\images\species_10\fish_004203426872_11917.png,fish_004203426872_11917.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203426872,11917,103,79,1.304,3,RGB,PNG,12663,a143d942ce394d4d9010acd2d969c2bc,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_10\fish_004203426872_11978.png,raw\images\species_10\fish_004203426872_11978.png,fish_004203426872_11978.png,10,Neoniphon sammara,Sammara squirrelfish,Holocentridae,4203426872,11978,104,80,1.3,3,RGB,PNG,12584,3db0da5aebff84802a0676b694d049c3,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000021719596_04024.png,raw\images\species_02\fish_000021719596_04024.png,fish_000021719596_04024.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,21719596,4024,99,87,1.138,3,RGB,PNG,14440,6d9b448283a450b80c8b164c32c636fc,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000021719596_04025.png,raw\images\species_02\fish_000021719596_04025.png,fish_000021719596_04025.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,21719596,4025,107,91,1.176,3,RGB,PNG,16452,0c34715e24f07f9b1d2ce413848ee992,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000021719596_04026.png,raw\images\species_02\fish_000021719596_04026.png,fish_000021719596_04026.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,21719596,4026,92,84,1.095,3,RGB,PNG,12865,3ffaaf37ee65adb6d20dcbe4bff86e39,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000021719596_04027.png,raw\images\species_02\fish_000021719596_04027.png,fish_000021719596_04027.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,21719596,4027,81,88,0.92,3,RGB,PNG,12110,8ef6f069073ef028bb08e2710e30693e,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000021719596_04028.png,raw\images\species_02\fish_000021719596_04028.png,fish_000021719596_04028.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,21719596,4028,84,107,0.785,3,RGB,PNG,15799,a92f5c6e9e91e059681d00293d2c7913,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000021719596_04029.png,raw\images\species_02\fish_000021719596_04029.png,fish_000021719596_04029.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,21719596,4029,65,80,0.812,3,RGB,PNG,9767,b8c7ae8ccbf2f6fd10fffa7d25d10875,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019429596_04002.png,raw\images\species_02\fish_000019429596_04002.png,fish_000019429596_04002.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,19429596,4002,111,93,1.194,3,RGB,PNG,15031,b8f7f8edaad4e164b67aa27c60d55e58,False,train
